"sample_id" "cluster_id" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33"
5576 28 -1.23407613472091 -0.292200181690312 -1.02493979247252 -0.813646816946586 0.0359823768833278 0.0960078950341008 -0.662426825597767 -0.75299809853515 0.329117531550257 -1.24173617016957 -1.56404048320152 0.0764596134552804 1.48626072667413 0.0542449398216784 -0.295608999867698 -1.35045362469283 1.35720148711979 1.23393066481785 -0.244114601296202 1.3891033337929 -1.39206606292162 -0.0493487475359985 -0.0646094687557685 0.514997365943135 -0.0426643009369564 0.364417685183841 -1.48849484616529 -0.0863851295754551 -0.457062307632084 -1.10875920386013 1.02389477727105 -0.15074184833688 0.657749259539198
5577 28 -1.6871347540739 -0.347353089877978 -1.27110624635686 -1.0341132286723 -0.149969395865241 -0.219197331746054 -0.63814404564161 -0.0992520165424741 -0.511470201143108 -1.31067725995535 -1.07671948226954 0.0947828774709048 -0.38251064551591 -0.424230175876345 -0.761061454764695 -0.947724680538777 -0.190561427696051 1.07801950330666 -0.961075544046435 0.219491891930366 -0.402087233229211 -1.01154617186078 0.0781594756897669 0.815754189014799 0.166968766344101 0.311199601110888 -1.3178792686834 -0.533093590673129 -1.42915046625076 0.0337814415121361 -0.568138940003658 -1.11395771359074 0.732355022730857
5578 28 -1.03975891799047 0.338734710670541 -0.161989670163117 -0.822825437774371 -0.368041539629823 -0.39642685255829 -0.976624344064738 0.0158235924768711 -0.19724358895318 -0.905170541322258 -0.84801645982243 0.0395432747476358 0.248205465648992 -0.324154864387867 -0.802798113418657 -1.07183647458852 0.730147766079096 0.241406573949961 0.694703424024513 0.707369008066108 -0.198570317851997 -0.702961624469048 0.329764950344316 0.0394871332142583 0.436388505188497 0.284868630488875 -1.37168789405583 -0.263736583605159 -0.813891577311311 -0.32347564810146 -0.106351205987078 -0.16219439247723 0.849303414739216
5579 28 -0.94530054497786 -1.62586851335251 0.260838958130062 -0.605962060755486 -0.396717716668318 0.2554563439497 -0.352722354761755 -0.354329561603287 -0.510817670041172 -1.58004006832645 -0.462988643365563 0.768828405121376 0.550820373946537 0.123433656044195 0.226853939389608 0.170466951662559 1.23514313202999 0.411743042440215 -0.635444018206039 -0.483187554895601 -0.286889953140134 -0.556312196060263 -0.00127155498705692 -0.0219964559106317 0.63218364997165 -0.568614366199149 -0.444752906991796 -0.147257879543602 -1.5526973146903 -0.596813435859975 0.00233048138238789 -0.776945042766496 0.549543296708094
5580 28 -0.399575126686529 -1.11742293846749 -0.237429274608909 0.097780383605105 -0.597231805963471 0.854075465757052 0.563954425611472 -1.41936650046979 -0.506481530505433 -0.962296867923386 0.815418216065684 -0.709247471126303 -0.180115804752295 0.246651634956546 -0.481415318164133 -0.761591576206377 0.144211515764555 0.637498517406584 -0.885041376845056 -1.28516254725016 -1.19416700445914 -0.422903905914488 0.216414319518751 0.56015040966941 1.00133697452809 0.736201318652101 -1.06094850334411 -0.593890115210174 -0.428764756885693 -0.604354479118523 0.314572840635325 -0.552399401245133 0.318554099676048
5581 28 -1.43207237675909 -0.996590426406479 0.51729944503982 -0.571932410639041 -0.0101256573178602 -0.600557860066465 -0.965218380538584 0.200244303877312 0.0103702498121701 -1.32449479147308 -0.203803631676816 -0.0635444554431341 -0.631798588480402 0.458603751464556 1.49903202369815 -1.25600643913567 0.789149819651474 1.3731455596119 -0.634391748682621 0.333102350702843 0.0746839891035192 -0.65475886414151 0.639685126391494 1.1176389529824 0.427983776450591 1.14221961793681 -1.36001314446328 -0.960754059366211 -1.09958847099377 -0.508713984099752 -0.453611418845938 -0.423522246660611 0.375046836527657
5582 28 -0.71797198444588 -0.82518922636828 -0.367389865470572 -0.602858427186515 -0.28290211307453 -0.781286131301474 -0.0857632140884548 -0.219525017982775 -0.124919014120188 -1.07863978388542 -0.424026674645176 -0.982020288584168 -0.703103905849209 0.773508439548261 -0.157178388634597 0.311604581463195 0.793473539553826 0.134204142445819 0.459318342594744 0.15062515257859 -0.244338810893496 -0.472167457328156 0.392988121425222 0.131180427689657 -0.487108139606301 0.56406454124916 -0.617354545076494 -0.344705943312364 -0.645697130541065 -0.710290001824193 1.09514411437417 -0.158205681477751 0.620534000894376
5583 28 -1.02524759696397 -1.17908209794688 -0.506292053323338 -0.719413858544624 0.277857891106254 -0.0880751709823685 -0.55244641118183 -0.403862021452059 -0.639618639364498 -2.02027788565285 -0.10885139669076 -0.32818834887895 -0.0256580210285151 -0.491980638414145 0.115950947564163 -0.922988284679797 -0.373775479981717 0.103770397718495 -0.622504839182662 0.0706560647518793 -1.02376580685876 -0.337577813851765 -0.0431468824249913 -0.676241343655515 0.991602279180568 0.663551439981082 -1.20705038770646 -0.393553652021098 -0.291704090799564 -0.554827734616086 -0.550903416285214 -0.843396370942262 0.446347300551313
5584 28 -1.09394809554717 0.33156452994218 -1.05260114644647 -0.0459874074863692 -0.715647684090615 -0.103074172527392 -1.15544452553254 0.816715337713604 -0.368801860785603 -0.555882925291838 0.37255797406711 -0.206198587426068 -0.172354530236846 -0.511287025324202 -0.289408672914318 -0.420841472863197 0.220636860969779 1.04592110681659 -0.179281506247375 0.125030208910578 0.63366957132354 -0.423318717412687 -0.0768653183572538 -0.395024726265548 -0.0353799979031198 -0.683803219377608 -1.10488959003134 -0.0187191925740905 -1.53501874040179 -0.43229067257898 0.0786525587366756 -0.189418769875127 1.32840627682809
5585 28 -0.938050981566087 -0.381711899428737 -0.674789479928191 0.619943080068431 -0.196980415485464 -0.207524970459687 -0.956198405358923 0.199358264859744 -0.638143889569574 -0.384785336599897 -2.11462178230899 0.678301470816387 0.571951616944047 0.433723181867765 0.983870776153355 -0.3556434420618 0.238881212840663 0.257973472654423 0.343654227613851 0.276390175539728 0.909792509247166 -0.9867822735801 -0.397662162227911 -0.712036841175322 -0.0626408012001087 0.855568710703819 -1.39360184873303 0.120662695989465 -1.14429038703122 -0.515923541390976 -0.295322601693205 -1.34647438879372 1.7102146170907
5586 28 -0.58432856450084 -0.74934518762689 -0.63856880843449 0.206625918561125 0.103088817930525 0.0285354618952846 -0.395050559796501 0.0575694939002954 -0.0525199577117197 -0.696220465615058 -1.01048584751586 -0.0116705522244102 0.556543322494962 1.01004497602494 -0.815337210797898 -1.41803013373412 1.33097277275583 -0.0438372801276309 -0.286308048682578 0.071147821054779 -0.218824771090608 -0.863027722899429 0.299143259981469 0.248261531033799 -0.137500907229371 0.311108376108422 -2.61194604363778 -0.197884248625429 -1.14374060988665 -0.408177119978433 -0.601341162463416 -0.175936493533527 0.338804091464578
5587 28 -0.873057442540484 -1.25988144420116 -1.09254647928812 -0.00404451142495155 -0.640322080192683 0.285876960935218 -0.297431163430556 -0.569689442640298 -0.214188361016385 -2.14483302137064 -0.849855063586627 -0.216937963453699 0.399879327036792 0.363099505841353 -0.185249759472067 0.299753333690949 0.768335478290326 0.673770533007603 0.253233244968703 -0.0576460197280645 1.42077808280075 -0.598107119544358 -0.110386464473305 0.104488594165318 -0.000166294006371387 0.735777000304598 -1.15986664785578 -0.478945319347754 -0.0075546108360246 0.317068643424682 0.0686209353502162 -0.805176847122018 0.670112919347726
5588 28 -0.604207262283103 -0.211831906070661 -0.571339511665847 0.0262839537761402 -0.668790422890426 -0.364947277147932 -0.333678625983571 -0.189567031617326 -0.660762037585137 -1.79939940931357 0.238293627258664 -1.05651231773579 0.48887739628697 0.249664890265903 0.52958348610803 -1.22547354771424 0.0398906588533395 1.08528801181955 -1.50835567332672 -0.413414707915245 0.373988902558383 -0.896099083811376 0.456083859685374 0.621773058256259 0.0543974577161236 0.463125990426121 -1.44392262525862 0.187648485604769 -0.255758921004106 0.0330756075264556 0.166379489305526 -0.0873343851505169 0.155011640659751
5589 28 0.440555792443267 -1.00956143299355 -0.256474382553471 0.00936188345500266 0.696698277744076 -0.282193494719941 -0.244062751440674 -0.0774573916332379 -0.258011906324326 -0.382380074500939 -0.170220360815831 -0.287106049047301 0.0341512322702115 -0.401477395499246 0.286760797538558 -0.727060357184049 1.05103253256204 0.993633099835679 -0.344903436606744 -0.0888214066582511 -0.155718692112277 -0.436670796226699 0.204716800053825 0.618929838883825 0.572559212189002 -0.135762607669997 -1.82445539882965 -0.702657538553222 -1.03006636261009 -0.51046424280989 0.418288158383152 -0.912908212798234 0.910952317840466
5590 28 -1.12353123387292 -0.779387272587172 -1.22821629145205 -0.665604870199492 -0.0543956743336553 0.0515637849512116 -0.346248341504999 -0.646340918075136 -0.296889819293118 -0.93579057321722 -0.600682289313624 -1.80604840222547 0.650902938068538 -1.31733852419295 0.405170099207309 -1.25369447684776 0.125380136488074 1.13382220447979 -0.0344038341207089 0.193363812562189 0.21773621199047 -0.0496361848130021 0.79222735757287 0.44126025173583 -0.54394813907364 -0.240546103265338 -1.78175412038591 0.499869734891631 -0.94538197696016 0.484948153635003 -0.863446253531657 -0.931060017817229 1.28342846681697
5591 28 -0.304958919004624 -1.13259223107254 -0.717443871711983 -0.292265962888211 -0.361935130500399 -0.251678335634419 -2.02379161684131 -0.341591802346657 -0.829743977529008 -0.631695893018107 -0.230958115795682 -0.473504228715583 0.547163789919032 0.0471751181884458 -0.321255430210356 0.194735627918672 1.26716181579416 1.6920873754203 0.0520235224222342 0.461130302986968 0.117571664505118 -0.673517280413991 0.332250122244842 0.185936810183399 0.589128877939709 0.770307747762026 -0.589464484828779 -0.1357817217141 -0.15145454482621 -0.905384638101075 0.597867498392704 0.506658517095559 0.808901160043941
5592 28 -0.988270537185108 -0.459009818008099 -0.323588300757674 -0.631322053347577 -0.845722209806134 -0.369666631260742 -0.792612080764103 0.191573426643157 0.0352990235396913 -0.839439402208729 -1.02360310223118 0.160793952105119 0.639798653532187 -0.331153838558507 -0.0561787242363291 -0.883329053431448 0.285036623120513 1.04840979998192 0.700474005908475 -0.582637736519899 -0.343679082479853 0.0997069956567552 0.445051633205971 -0.227595101379184 0.204628057612686 -0.0373926187283989 -1.15603379989244 -0.399973022209348 -0.536325805121695 -0.455409695344266 -0.27393625848042 0.444175267842606 0.607099947973966
5593 28 -0.899998769065593 -0.0671400644016217 -0.43916571416246 -0.250494416659028 0.128344366669946 -0.746121275878134 -1.43220748701159 0.57412115329384 0.212789306378321 -1.07228699611261 -0.601968581414791 -0.257767843497143 -0.082718205528828 -0.311707771026516 0.811645021894067 -0.26534184893548 0.468445850791072 1.44190300802811 -0.709781186742278 -0.545112955700626 0.00870487068824824 -0.943959792105377 0.555218660545782 -0.541630760336851 0.648069576988954 0.0743203575556909 -0.925213564028661 -0.0629501495162414 -0.34245503219077 -0.689910851247503 0.294665995030667 -0.221636140354551 0.644642032717853
5594 28 -1.1488910107872 -1.04923197926238 -0.388468868352222 -0.473235071113374 -0.339614389729203 -0.197822696059891 -0.464893267256903 0.189366166093326 -0.76452702357947 -1.48359454217759 -1.23080029602914 0.287585692719367 -0.208218425306815 0.736115764287615 -0.51961128995648 0.36914342968267 0.411760338431245 0.424944510080033 -1.44223165066995 -0.592234551865632 -0.895228464057049 -0.390189243734321 -0.40975912224631 -0.114584922599872 0.505770328929027 1.28515209030733 -0.838270482409272 -0.241363394172589 -1.52748049727946 0.0407339562007537 0.0842402010782577 -0.102656300577993 1.44623722015848
5595 28 0.651838477321093 -0.61518562839458 -0.447763367254993 0.557007044382384 -0.0502190720120703 -0.172486384706901 -1.52434483088409 0.842681106063124 -0.594100129375254 -1.42157153884302 -0.894536719473582 -0.591703054721024 -0.170881480794914 -0.141639982003033 0.298434639573055 -1.01977273985723 0.00706742019270845 1.38303924979715 -0.035469966863027 -0.689227054042542 -0.442971185105053 -0.619077467382572 0.365186423408217 0.468449914228153 0.335101119590743 -0.124470553376605 -1.51515122980407 -1.01828583454318 -1.54748331962426 -0.454889001130294 -0.507673182892154 1.29303352897978 0.697275384209149
5596 28 -1.13399758590637 -1.54837365531598 0.191835809082207 -0.817572041467746 0.283753262976783 -0.093116926556415 -1.02368110483937 -0.222000615882223 0.0497104409681235 -1.41918300304926 -0.778702666224718 -0.444659249024501 0.0544883386859241 0.107359044036872 -0.00717509453152605 -1.18794265283552 1.02904151643558 0.0750971854477607 -0.970575543711661 -0.617045892993024 -0.461832979728189 -0.87439274327118 0.948752712581077 0.297858065913136 0.0217182592012274 0.545580744509552 -1.23527765014764 -0.466378689948572 -0.992087247153502 -0.135106036751707 -0.722568300782191 -1.06294229876543 1.97625894728545
5597 28 -0.776440233291158 -0.629665105589203 -0.804313620013113 -0.70876492487305 -0.305078614404864 0.327298056130907 -1.23655290540869 -0.106782109015549 -1.029626080684 -0.877471372159065 0.41393627302769 -0.0129340938984299 0.0173194102026767 0.161541535718635 0.240826870065663 -0.716823397149923 0.467352257769932 0.505320698561681 -0.903521620890019 -0.50154528235338 0.187497578401501 -0.552915515665239 0.655969207387676 -0.491332493941269 0.442372332620863 -0.627048504950048 -0.871910684597999 0.272994772890036 -0.579806329279944 -0.526922195628028 -1.05204556021601 -0.530808023616627 1.47019581604114
5598 28 -0.656875834748479 -1.05973608924888 -0.696532371437507 -0.356227737980679 -0.414601632546469 0.420891048640036 -0.88666551030273 -0.586745582681553 -0.101008488188606 -1.57686063482933 0.15125402055234 -0.775628599724352 -0.645890815502557 0.808428387183837 -1.19487865800694 0.170395031955892 -0.0529576332210902 0.937924837850668 -0.657206832059352 0.766226272243113 -0.230128887367117 -0.7235416948638 -0.770999716489211 0.418249642299695 -0.355942934721204 -0.022416737020209 -1.26448944564662 -0.129126534275386 -2.13227170901808 -1.09730378559242 0.0644628974812373 -0.856427890065787 1.30033851001608
5599 28 0.0583228322554282 -1.30475687836245 -0.97351167163522 -0.299566981021236 -0.842035570280196 -1.22294635601511 -0.101194702481031 0.0377996182158373 0.104905096129509 -1.31382344514106 -0.412694065108639 -0.54096148659282 -0.481372521650998 -0.1088846612977 -0.00373424662503948 -0.304496517642956 -0.372391366126393 0.995830141390406 0.0233676721838518 0.493782524748194 0.0272825265333211 -0.508336101350377 0.493069487310158 0.71082419347566 0.131170759860556 -0.124338584513803 -1.00877645807853 -0.765651156299809 -0.551142640033828 -0.853340726081654 -0.472919866260182 -0.230353767450518 0.673657066016939
5600 28 -0.393047737674087 -1.1184497500134 -0.280903963303851 -0.377562694603106 0.0212342796527578 0.119570788525645 -0.848100879875603 -0.533815523433865 0.0423981333764733 -1.43286546162026 -0.720104152328458 -0.622210701875527 0.353820501344332 0.557789224197337 -0.104352316420316 -0.970411449148922 0.0313267605477462 0.675883516539505 0.21662958062745 -0.618398223308196 -0.151150347832006 0.185363868764279 -0.031239760604705 0.295130182034577 0.446075242902996 0.805459234674897 -1.06759544752701 -0.877823834717215 -1.2767069203753 -0.116533304346241 -0.190701685189159 -0.121987867898642 1.06746528625068
5601 29 -0.679791036966725 -0.290400072485378 -1.35911202910698 -0.111805069997353 0.0821870526600634 0.0711025347336238 -1.09837060153897 0.626753067233407 -0.329136050935226 0.020061971252494 -0.980006766642117 0.252218475105595 -0.847501228436723 -0.34168388663616 0.413847280292033 -0.662580502758805 -0.055670253300967 -0.488445463070947 1.7680844712441 -1.90181411194003 0.600331239642748 -0.203689947777641 1.12993624318186 -0.637396521267106 -0.368806527679044 1.56191137430062 -1.20640025336606 0.0247882877063939 -0.558871838213606 -0.733023203552258 -1.21697423744281 -0.121476278224907 -1.94149166107048
5602 29 -0.7817876666302 0.581053512512559 -1.0553691782586 -0.367284152790596 0.146491324172072 0.256881734866018 0.976193374250342 -0.365647817029909 -0.420388481590599 0.793146432991167 -0.635882913226515 0.687333719572046 -0.0388290948025823 -1.21261130006449 0.563026204922606 -0.808305245663476 -0.37619818915056 1.15037982360932 0.259133621464623 -1.1581518862875 0.547112271372774 -1.32014851006359 0.106502425593331 -0.262459855101264 -0.981863211275109 1.48117802708818 -1.48892956235798 -0.256941634077775 -0.544019367709516 -0.00933354305055981 -0.763330503430438 -0.706726727396977 -1.9808729157074
5603 29 -0.294392547479784 -0.346888820334463 -1.49671918546458 0.0672933837638606 -0.354799437839386 -1.1234668949393 -0.780808218435555 0.0633328366659765 0.0556587449245491 -0.220461029270471 -1.04157163439258 -0.143222599284339 -0.89301412375705 0.440913257386398 1.79058906518172 -0.979013134822397 -0.614679187055988 1.06869035630984 0.541192336477113 -2.01820098429088 0.646088467675438 -0.784135309268374 0.525211544718675 -0.548742038662049 -0.549660200311558 0.00694506467745315 -0.975204502321688 -0.66796493587003 -0.22775510520302 -0.972224719357148 -0.195344479362447 0.0891507792549444 -3.65679162351893
5604 29 -0.361725679686349 -0.784132037250342 -0.705535877038101 -0.969594040666645 -0.194758417205284 -0.170372141586465 -0.617719367724403 0.351185756550525 -0.801950434603824 -0.690500499402631 -0.783202134941897 0.266797415709449 -0.415269364501432 0.30729776862442 0.764347987511552 -1.04593480473989 -0.589197955398189 1.0542679424733 0.831990990661191 -1.21812751610549 -0.468096517888056 -1.01747482498601 -0.11824673388608 -0.751754364223584 -1.66024617235036 1.10630548811462 -0.765704521812143 0.841470504072226 -0.09039729876647 -0.672088806626966 -0.983044488702517 -0.526533905624623 -2.23122296726182
5605 29 -0.274321577411481 -0.718075245227642 -1.28625949453882 -1.3513837970806 0.378758738111218 -0.51166992770872 -0.699255532583539 1.02303930155775 -0.750563737540256 0.461442340065141 -1.13847886847688 0.665577833164361 -0.289402663001608 -1.1670830047488 0.54601041761756 -0.308281751296407 0.0215265876486807 1.57762554676934 1.76842712458884 -1.51828835788138 0.334297183137669 0.553119606054824 0.433355151038415 0.444183560318289 -1.68832719983396 -0.16549110011468 -0.962578952120265 -0.66389404160938 -0.758637215922421 0.157502411896843 -1.36024998790625 0.109824000266511 -2.55804082246224
5606 29 -0.416981377388273 -0.212794292845739 -0.999017916849258 0.12503321857018 -0.160947789102651 -0.0424934532361088 -0.33017981594794 0.598855870057021 0.876734034826703 0.864397426765008 -0.803801981611773 -0.0324190923450906 -0.29568524090729 -0.38015300893595 0.557878502258796 0.27003988019336 -1.1928954424928 1.57991348987553 0.714176099087405 -2.12852671226941 0.43807365584692 -0.716854860000497 -0.220659044187331 -0.978314325147446 -0.960528289786267 0.954356997135704 -1.33155757600255 -0.615487901906085 -0.597524526338181 -0.179975841782984 0.223779345956475 -0.262420197435065 -2.18150695538746
5607 29 -0.153806407084454 -1.32531770662929 -0.544818073220587 -0.364167144502797 0.301583961136379 0.671241655924534 -0.152907186116033 0.358898325230723 0.171029683481428 0.328226111211991 0.128929621877753 -0.771521742327356 -0.676182164634873 -0.53546824844943 1.06893008871909 -1.12966601340743 -0.516989294793689 1.43440815246241 1.31298356231063 -1.01544206456999 -0.277134044478833 -0.768686159895257 0.333868456435048 -1.01789370781955 -1.262087408707 1.40054210731418 -0.546323997159499 -0.262685828552675 -0.580865759526686 0.392609840121687 -0.00849302744404634 -1.13586484708326 -1.75397748672275
5608 29 -0.0753433892001153 -0.0967872946325838 -1.25032077916478 -0.158180691429118 -0.276897106082201 -0.781846634728629 0.0521051342958121 0.621893290797086 -0.243197675388328 0.303198524691639 -0.854534979906706 -0.272649840032029 -0.883222787615588 -0.553507846270644 0.83588684457859 -0.356021224155582 -0.276452962341249 0.779753201808485 0.971455573672703 -0.980902302656156 -0.393653973738645 -1.19157910022311 0.252856866424099 -0.589560492869298 -0.602078721522884 0.752708246733022 -0.160076231631018 -0.227871368838217 -0.16807297399371 0.706712054907264 -1.05017478861174 -0.559674042500268 -2.60615512903656
5609 29 -0.558938340190759 -0.192209892942729 0.0347817018775731 -0.936874717313135 -1.41529999886331 0.456267537960488 -0.375932977938092 0.808279308805018 -0.256887025736685 -1.00713418557974 -1.26725889891091 -0.148225179413122 -0.317850420959858 -0.657988488255908 -0.76831070509402 -0.703748975090676 -0.330831708227483 1.12917787459761 0.451458709260288 -1.07864484074741 0.20337431051051 -0.29231360582669 1.28328571900503 -0.747084681899102 -1.35950720654458 1.85160729440987 -0.73628632842007 -0.164335272822285 0.0136494652483748 -0.365180898987901 -0.0177973550201153 -0.123655716057831 -1.3189398256024
5610 29 -0.139339060602657 -0.824287318488213 -1.38800065618168 -0.28064883173701 -0.338919636046837 -0.321446557534787 -0.373598104238008 0.0763851242379736 -0.54732158814197 -0.454479773976441 -0.388555409659934 -0.840568223995992 -0.838266724651358 -0.148808504679872 0.130942795419236 -0.0455705708698393 -0.870303037520708 0.185815848057935 1.66602515242232 -0.927617335111339 -0.00768688844708981 -0.376327765485981 0.214901646048755 -1.10062922646553 -1.51930410993549 0.764398671366125 0.285816069858899 -0.981700587727393 -0.074786962703761 -0.292580518421051 0.26319806570242 0.136784792318329 -1.89637164095859
5611 29 -1.42068746882515 -0.749434780234322 -0.281571602427662 -1.02624495305711 -0.571630750582738 0.0764803679477627 -1.3508442701404 0.735009087221609 -0.314073475163208 0.395467621065748 -0.549970465163192 -0.453962406570227 0.0238932909492298 0.432922097535436 0.69972956201508 -0.467730347639048 -0.437029322888074 1.19830407411541 1.6104645163197 -0.814808803644782 -0.130502637986227 -0.60366695760127 0.266899757756807 0.0694274033421678 -0.52557779085173 0.0779741658028927 -1.36123424644656 -0.231245224192073 -0.265030790889872 0.483796248731472 -0.851191730251239 -0.598572986296525 -1.98258381634079
5612 29 -0.965851591434086 0.0201442239659478 -0.681098515834034 -0.818033154919209 -0.496043342026251 0.312208436289478 -1.36823429238618 0.472653707330066 -0.0891401564131487 0.56746765653595 -0.0591022563430432 0.379734580921119 -0.534146583398692 -0.518469233433351 1.23722348842914 0.00440013830104902 -1.16231793903775 1.15304138970019 0.276392456207396 -1.49233759902686 0.521969862128429 -1.19565153760141 -0.260080056791273 -0.0493490461709782 -1.00156982113205 1.41034947160253 -0.997582347999259 0.152631990125564 0.166245387349569 0.265547015597095 -0.0591309744040671 -0.441886058584488 -2.20011102821223
5613 29 -0.741377265604053 0.585822368355621 -0.671645475013178 0.303215876148407 0.464216427940527 -0.525860570080322 -0.341415781978409 0.120981493709153 -0.103812250117305 -0.127981519279106 -0.928070478408108 -0.230751686267152 -0.812682742092259 -0.269784356915939 1.16013847262103 -0.519641664420167 -0.544198481876099 1.19186445905071 0.663153554899844 -1.24440094150489 -0.648411349070781 -0.506025924771323 0.386394513429576 -0.428735524513858 -0.806448994096299 0.841743872105626 -0.15316164861062 -0.277424658033748 0.217069989465828 0.165741276140829 -0.755779340728488 -1.24647028195931 -1.81038682796406
5614 29 -0.546707654805058 -0.358101481540806 -1.58314172943474 -0.134770305646133 -0.171465561587001 0.656049622666922 -0.951695084243802 0.258113933576715 -0.342611150020391 -0.275837628400426 -0.243620361846911 0.0920327462765276 0.111956378858485 -1.40090000136858 0.12581195432403 -0.752848963251325 -1.22867041107532 0.63560576764394 1.74685638159922 -1.16380818996154 1.00959893135321 -1.61687665422761 -0.283998138743097 0.214893300389971 -1.02294877774796 0.259082924344727 -0.472839800539294 -0.834696914088952 -0.0132306317049117 0.0850835929289812 -0.526553294640682 -0.59012293927316 -2.91138471683883
5615 29 -0.673610809049961 0.145602502049652 -0.645899378065449 0.339483551432923 -0.164796225180113 0.56166501789869 -1.71288211590573 0.0545412944694624 -0.00224368841408248 0.380702393422956 -0.287048014811855 0.020677724016481 -1.08727950401249 -0.926152169534387 1.43973557631595 -0.741443965333906 -0.230936551359549 1.4538553627267 0.594654977745891 -0.0230972009259907 0.471259955016162 -0.279478246291842 0.594423169625828 -0.164301485596782 0.337955284920098 -0.379614245840216 -0.797604372108275 0.518053948309517 -0.109656848324746 0.373643265971678 -1.26038296193192 -0.775623958375832 -3.20148007617651
5616 29 -1.04416157712106 -0.447669491109617 -1.32883214672486 -0.71395057180014 0.11393046345499 -0.125623974560705 -0.57311584727563 0.273961903226137 0.297486994900216 0.130088783462374 -0.597343315936516 0.599127379704827 -0.240201390795164 -0.683697142263467 0.656010055352916 -0.931210932782577 -0.555447184360469 1.05005601513532 1.2602918462709 -0.978684273470909 0.546976887362006 -0.18106702803052 0.685507800495031 -0.052532935846272 -0.243657317568916 0.869411048799027 -1.06731462293718 -0.639408401763368 -0.312968412575585 -0.815941049050342 -0.853003529081476 -0.378254531333446 -2.10993126697041
5617 29 0.319434575721385 -0.545398124663801 -1.28229268702663 -0.276549279452872 -0.137081875218479 -0.538282896994618 -0.0924770082668455 0.974060965423933 0.491348310466872 -0.453384268223167 -1.41696368780979 0.618352714719325 -0.086191676979874 -0.332203035106715 0.981750041029278 -0.612107733561605 0.00631783304769767 1.32021404922356 1.00491418071798 -1.33887871597447 1.23834698916625 -0.648149266573036 0.334836925900411 -2.066922588043 -0.931147203615038 0.094768522252152 -0.928352364055423 0.190017278641699 0.102569975752091 0.4123429595699 -0.63522782260632 -0.958294651811037 -2.74038410991135
5618 29 -1.06671919926862 -1.2686973164936 -0.411369342188699 -1.71638599450045 1.03552146566101 -0.195173465224144 -0.733551690151071 -0.103541797407901 0.47440671704175 0.476898772298121 -1.07099654709762 0.291869806792454 -0.675377704429496 -0.0771847351548414 0.531247712260191 -0.62905607962501 0.253908133276703 0.411497925279101 0.821924463703508 -1.11708551418069 1.18126816951499 -0.448066320433441 0.945122914777079 -0.0528289560154924 -1.33596525918911 1.22933178038824 -0.819247029451896 -0.521466882528956 -0.160612424403292 0.122523500133685 -0.790410193839049 -0.443927948230438 -2.23122733372541
5619 29 -0.431434912564918 -0.722587058994369 -1.09076438420838 -0.913585196756344 -0.651373485146453 0.215696829372794 -0.679925279076932 -0.0398782749465143 -0.356320214246267 -0.300331272229293 -1.19049403369011 -1.0853921087634 -0.0119518183745054 -0.0621392920341474 1.56604140390476 -1.06986168332996 0.825389318574065 1.30208472201939 0.614934734297563 -0.877327510669995 0.834877935528559 -0.691407313776934 0.446205087350353 -0.472716826482039 -1.0319693556228 1.54783109524857 -0.654394639010369 -0.357689791015906 -0.00494172451738323 0.129455367808144 -0.517442461764635 -0.320292978873355 -2.02328998615724
5620 29 0.106987748265643 -0.776616078721257 -1.53453868751102 -1.69397225618301 -0.788833546075059 0.0508907645474491 -0.955041583434842 0.220022198865881 0.127169316362917 0.11904340789943 -1.10100392696548 0.802594387885102 0.106045703649435 -0.13990354614433 1.20956937928863 0.326666572674521 -0.429651787987061 -0.173339039903076 0.701226222648203 -1.8161994567863 0.631425565019153 -1.26889240789732 1.13284849632437 0.00589237488803673 -0.698588809069685 0.627711167942571 0.273575672049757 -0.594920980290131 0.121370343356626 -0.156094948281495 -0.384650170435913 -0.947684174463039 -2.23902863227632
5621 29 -0.84781330672189 -0.247880588263058 -0.262137933567931 -0.781915473440471 -0.646733991658322 0.0785455914739178 -0.584602883219608 0.552724039529833 -0.470040423282346 0.131405073707704 -1.98623274631816 -0.34621736279922 0.0129872647911242 -0.397548196398768 1.19492602395033 -0.124756655024071 0.00880050914775271 1.33908599889707 0.573211897527311 -0.796583880117307 -0.973182398799281 0.110596448109861 -0.448069545861639 0.055043752935778 -0.139849494622855 -0.208695223470856 0.0425961867261442 -1.3410275002225 0.227227582857165 0.54268948396068 0.581252337855205 -0.212546185530667 -2.1267981392781
5622 29 -0.771135409870286 0.247515030070352 -1.67027249077039 -1.17465485752966 -0.796414941445963 -0.0142515162059846 0.0492844444786591 -0.174248943253966 1.03005986082614 0.194483280768113 -0.27352685832701 0.129555037551887 -0.645153233716367 -0.818836453072475 1.10555804852009 -0.545540175047102 0.437489591025752 -0.214528365955493 1.14066248804001 -2.032731979342 1.29377887846417 -0.984863459413639 0.383675533354086 -1.47739819670911 -0.167348465125801 0.548697027087522 0.668844331342262 0.150424068921281 -0.372267308881121 0.37008618887869 -0.112378042149917 0.531026881077974 -1.75193495237355
